dataset,site,image_path,mask_path,mask_binary_path,mask_status_path
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00307.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00307.png,../coral_project_outputs/normalized_masks\coralscapes_009867_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00308.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00308.png,../coral_project_outputs/normalized_masks\coralscapes_009868_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00309.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00309.png,../coral_project_outputs/normalized_masks\coralscapes_009869_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00310.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00310.png,../coral_project_outputs/normalized_masks\coralscapes_009870_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00311.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00311.png,../coral_project_outputs/normalized_masks\coralscapes_009871_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00312.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00312.png,../coral_project_outputs/normalized_masks\coralscapes_009872_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00313.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00313.png,../coral_project_outputs/normalized_masks\coralscapes_009873_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00314.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00314.png,../coral_project_outputs/normalized_masks\coralscapes_009874_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00315.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00315.png,../coral_project_outputs/normalized_masks\coralscapes_009875_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00316.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00316.png,../coral_project_outputs/normalized_masks\coralscapes_009876_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00317.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00317.png,../coral_project_outputs/normalized_masks\coralscapes_009877_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00318.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00318.png,../coral_project_outputs/normalized_masks\coralscapes_009878_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00319.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00319.png,../coral_project_outputs/normalized_masks\coralscapes_009879_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00320.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00320.png,../coral_project_outputs/normalized_masks\coralscapes_009880_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00321.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00321.png,../coral_project_outputs/normalized_masks\coralscapes_009881_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00322.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00322.png,../coral_project_outputs/normalized_masks\coralscapes_009882_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00323.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00323.png,../coral_project_outputs/normalized_masks\coralscapes_009883_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00324.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00324.png,../coral_project_outputs/normalized_masks\coralscapes_009884_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00325.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00325.png,../coral_project_outputs/normalized_masks\coralscapes_009885_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00326.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00326.png,../coral_project_outputs/normalized_masks\coralscapes_009886_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00327.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00327.png,../coral_project_outputs/normalized_masks\coralscapes_009887_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00328.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00328.png,../coral_project_outputs/normalized_masks\coralscapes_009888_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00329.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00329.png,../coral_project_outputs/normalized_masks\coralscapes_009889_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00330.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00330.png,../coral_project_outputs/normalized_masks\coralscapes_009890_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00331.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00331.png,../coral_project_outputs/normalized_masks\coralscapes_009891_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00332.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00332.png,../coral_project_outputs/normalized_masks\coralscapes_009892_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00333.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00333.png,../coral_project_outputs/normalized_masks\coralscapes_009893_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00334.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00334.png,../coral_project_outputs/normalized_masks\coralscapes_009894_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00335.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00335.png,../coral_project_outputs/normalized_masks\coralscapes_009895_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00336.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00336.png,../coral_project_outputs/normalized_masks\coralscapes_009896_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00337.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00337.png,../coral_project_outputs/normalized_masks\coralscapes_009897_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00338.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00338.png,../coral_project_outputs/normalized_masks\coralscapes_009898_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00339.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00339.png,../coral_project_outputs/normalized_masks\coralscapes_009899_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00340.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00340.png,../coral_project_outputs/normalized_masks\coralscapes_009900_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00341.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00341.png,../coral_project_outputs/normalized_masks\coralscapes_009901_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00342.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00342.png,../coral_project_outputs/normalized_masks\coralscapes_009902_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00343.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00343.png,../coral_project_outputs/normalized_masks\coralscapes_009903_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00344.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00344.png,../coral_project_outputs/normalized_masks\coralscapes_009904_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00345.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00345.png,../coral_project_outputs/normalized_masks\coralscapes_009905_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00346.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00346.png,../coral_project_outputs/normalized_masks\coralscapes_009906_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00347.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00347.png,../coral_project_outputs/normalized_masks\coralscapes_009907_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00348.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00348.png,../coral_project_outputs/normalized_masks\coralscapes_009908_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00349.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00349.png,../coral_project_outputs/normalized_masks\coralscapes_009909_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00350.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00350.png,../coral_project_outputs/normalized_masks\coralscapes_009910_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00351.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00351.png,../coral_project_outputs/normalized_masks\coralscapes_009911_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00352.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00352.png,../coral_project_outputs/normalized_masks\coralscapes_009912_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00353.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00353.png,../coral_project_outputs/normalized_masks\coralscapes_009913_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00354.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00354.png,../coral_project_outputs/normalized_masks\coralscapes_009914_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00355.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00355.png,../coral_project_outputs/normalized_masks\coralscapes_009915_binary.png,
coralscapes,coralscapes,../coral_project_outputs/content/coralscapes_local\images\coralscape_00356.png,../coral_project_outputs/content/coralscapes_local\masks\coralscape_00356.png,../coral_project_outputs/normalized_masks\coralscapes_009916_binary.png,
